host_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,security_deposit,cleaning_fee,guests_included,extra_people,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,host_sinceyear,property_type_Hotel,room_type_Private room,price
1.0,43.78314,11.23418,4,1.0,1.0,0.0,20.0,3,10.0,17,45,75,339,10,0,92.0,0.23,2015.0,0,0,69.0
2.0,43.76984,11.26092,5,1.0,2.0,0.0,30.0,2,20.0,4,11,41,307,13,9,95.0,0.32,2015.0,0,0,80.0
30.0,43.77165,11.25493,6,2.0,3.0,0.0,56.0,4,25.0,4,24,35,269,32,15,99.0,0.64,2014.0,0,0,220.0
3.0,43.79054,11.271,2,2.0,1.0,0.0,13.0,1,17.0,0,6,32,286,212,59,97.0,4.08,2013.0,0,0,25.0
1.0,43.76913,11.26383,5,1.0,3.0,200.0,70.0,1,0.0,0,20,50,320,64,14,96.0,1.23,2015.0,0,0,115.0
2.0,43.7946,11.23633,6,1.0,2.0,0.0,10.0,2,15.0,13,43,73,164,30,13,95.0,0.66,2013.0,0,0,52.0
1.0,43.77501,11.25408,4,1.0,1.0,300.0,50.0,2,20.0,10,27,36,36,77,18,93.0,1.48,2015.0,0,0,46.0
3.0,43.78236,11.24402,2,1.0,1.0,0.0,20.0,1,0.0,14,42,72,347,12,1,85.0,0.23,2015.0,0,0,59.0
5.0,43.77154,11.2511,2,1.0,1.0,0.0,25.0,1,0.0,4,29,42,307,201,27,88.0,3.91,2011.0,0,1,45.0
3.0,43.79143,11.27227,4,2.0,1.0,0.0,15.0,1,18.0,0,3,28,280,183,59,97.0,3.52,2013.0,0,0,28.0
3.0,43.78975,11.2724,2,2.0,1.0,89.0,15.0,1,19.0,1,11,41,269,208,54,97.0,4.15,2013.0,0,0,28.0
2.0,43.7643,11.24619,4,1.5,2.0,1000.0,100.0,1,0.0,0,0,0,31,1,0,80.0,0.02,2015.0,0,0,150.0
5.0,43.77809,11.24483,2,1.0,1.0,0.0,35.0,1,0.0,6,32,61,328,16,1,99.0,0.31,2012.0,0,1,109.0
88.0,43.75941,11.23881,4,1.0,2.0,0.0,40.0,2,20.0,14,41,71,339,122,28,92.0,2.86,2013.0,0,0,57.0
4.0,43.78589,11.236,1,1.0,1.0,0.0,35.0,1,20.0,0,0,0,205,7,1,89.0,0.17,2014.0,0,1,50.0
5.0,43.77663,11.24631,2,1.0,1.0,0.0,35.0,1,0.0,5,18,39,301,10,0,100.0,0.19,2012.0,0,1,109.0
3.0,43.77809,11.25539,2,1.0,1.0,0.0,35.0,2,29.0,7,32,60,149,76,20,93.0,1.63,2013.0,0,0,67.0
5.0,43.77833,11.24488,2,1.0,1.0,0.0,35.0,1,0.0,2,24,50,312,3,0,100.0,0.06,2012.0,0,1,104.0
5.0,43.7774,11.24436,2,1.0,1.0,0.0,35.0,1,0.0,3,29,56,320,6,0,100.0,0.12,2012.0,0,1,104.0
1.0,43.76511,11.26202,6,2.0,3.0,300.0,30.0,2,20.0,0,0,0,0,99,14,94.0,1.93,2015.0,0,0,113.0
2.0,43.76778,11.26098,2,1.0,1.0,0.0,65.0,2,50.0,0,12,38,216,186,47,97.0,3.57,2015.0,0,0,65.0
4.0,43.77495,11.2626,2,1.0,0.0,0.0,20.0,1,0.0,0,0,0,234,1,0,80.0,0.03,2015.0,0,0,50.0
1.0,43.7959,11.2311,2,1.0,1.0,0.0,13.0,2,0.0,5,35,65,245,149,42,99.0,3.66,2015.0,0,0,48.0
1.0,43.76898,11.25528,7,1.0,2.0,0.0,40.0,2,30.0,4,32,62,337,218,31,91.0,4.19,2015.0,0,0,79.0
1.0,43.76801,11.20621,4,1.0,1.0,200.0,30.0,1,10.0,2,32,62,153,39,0,91.0,0.75,2015.0,0,0,45.0
1.0,43.76814,11.24287,6,2.0,2.0,100.0,50.0,4,30.0,13,36,65,329,134,27,96.0,2.69,2015.0,0,0,88.0
1.0,43.76703,11.24552,4,1.5,1.0,0.0,20.0,1,0.0,13,43,73,348,155,29,95.0,3.1,2015.0,0,0,60.0
3.0,43.7775,11.25218,4,1.0,2.0,0.0,25.0,2,15.0,4,5,5,5,220,47,89.0,4.47,2015.0,0,0,90.0
5.0,43.77131,11.25989,2,1.0,1.0,0.0,35.0,1,0.0,0,0,0,21,7,0,97.0,0.14,2013.0,0,0,60.0
2.0,43.78639,11.32536,3,1.0,1.0,0.0,50.0,2,10.0,0,0,10,205,20,4,92.0,0.44,2011.0,0,0,55.0
1.0,43.77663,11.25194,4,1.0,0.0,90.0,42.0,2,10.0,2,13,13,13,246,38,90.0,4.75,2015.0,0,0,63.0
3.0,43.7821,11.24441,2,1.0,1.0,0.0,20.0,1,0.0,13,33,62,337,18,1,94.0,0.35,2015.0,0,1,65.0
2.0,43.77992,11.24403,2,1.0,1.0,0.0,0.0,2,30.0,9,20,20,20,193,36,96.0,3.77,2014.0,0,1,60.0
30.0,43.76646,11.24559,5,2.0,3.0,150.0,59.0,4,18.0,0,0,0,0,47,0,83.0,0.91,2015.0,0,0,66.0
1.0,43.76956,11.24496,2,1.0,1.0,250.0,35.0,1,0.0,4,34,64,339,66,6,93.0,1.35,2015.0,0,0,50.0
23.0,43.7706,11.25825,2,1.0,1.0,0.0,50.0,2,0.0,0,0,0,0,151,9,97.0,2.92,2015.0,0,0,83.0
2.0,43.76946,11.26474,4,1.5,2.0,0.0,35.0,1,0.0,0,0,0,81,37,0,91.0,0.72,2015.0,0,0,90.0
22.0,43.77463,11.25645,6,1.0,2.0,100.0,30.0,4,8.0,17,47,75,350,9,1,95.0,0.19,2013.0,0,0,140.0
6.0,43.77514,11.25224,3,1.0,1.0,0.0,25.0,1,20.0,23,53,83,358,4,4,85.0,0.82,2014.0,0,1,37.0
46.0,43.77176,11.26404,7,2.0,2.0,0.0,45.0,2,20.0,4,28,58,321,30,13,97.0,0.6,2013.0,0,0,95.0
1.0,43.76951,11.2642,2,1.0,1.0,0.0,40.0,1,0.0,2,28,58,322,270,58,98.0,5.33,2014.0,0,0,79.0
4.0,43.7716,11.25701,4,1.0,1.0,0.0,40.0,1,0.0,6,30,50,287,42,14,86.0,0.84,2014.0,0,0,80.0
31.0,43.76523,11.25052,7,2.0,3.0,0.0,120.0,2,10.0,11,41,65,328,23,1,84.0,0.45,2015.0,0,0,170.0
30.0,43.77174,11.25691,4,1.0,1.0,0.0,32.0,2,20.0,8,34,64,339,103,12,95.0,2.01,2014.0,0,0,90.0
11.0,43.77111,11.27498,8,2.0,3.0,300.0,80.0,1,0.0,17,47,77,291,13,10,95.0,0.33,2015.0,0,0,195.0
1.0,43.76861,11.25864,2,1.0,1.0,200.0,45.0,1,0.0,1,4,25,293,195,37,97.0,4.69,2015.0,0,0,75.0
3.0,43.76759000000001,11.26318,2,1.0,0.0,100.0,49.0,1,0.0,11,38,68,337,130,21,81.0,2.52,2015.0,0,0,40.0
49.0,43.76637,11.24665,3,1.0,2.0,0.0,35.0,2,15.0,3,18,43,318,49,7,94.0,1.0,2011.0,0,0,88.0
28.0,43.76938,11.25416,4,1.5,2.0,100.0,70.0,2,15.0,8,26,50,237,143,13,98.0,2.77,2011.0,0,0,183.0
8.0,43.77214,11.26214,9,3.0,3.0,0.0,50.0,1,0.0,29,59,89,364,6,3,90.0,0.12,2012.0,0,0,380.0
1.0,43.77264,11.26361,2,1.0,0.0,0.0,35.0,1,0.0,7,31,58,252,526,107,98.0,10.93,2013.0,0,0,70.0
3.0,43.77283,11.24944,7,2.0,3.0,0.0,65.0,4,5.0,5,27,55,86,60,28,88.0,1.29,2015.0,0,0,92.0
184.0,43.76225,11.24365,6,4.0,3.0,500.0,0.0,1,0.0,0,0,0,0,8,2,95.0,0.16,2012.0,0,0,250.0
2.0,43.77751,11.25206,4,1.0,1.0,0.0,30.0,2,20.0,3,22,52,142,231,51,86.0,4.59,2014.0,0,0,49.0
184.0,43.76641,11.25325,6,1.0,2.0,300.0,0.0,1,0.0,0,0,3,24,2,0,70.0,0.05,2012.0,0,0,150.0
1.0,43.76824000000001,11.26334,5,1.0,2.0,0.0,50.0,2,10.0,1,4,4,264,4,3,95.0,0.08,2015.0,0,0,115.0
1.0,43.77064,11.24096,2,1.0,0.0,100.0,12.0,1,0.0,2,18,48,319,196,47,93.0,3.8,2013.0,0,0,54.0
1.0,43.77467,11.2304,2,1.0,1.0,0.0,30.0,1,15.0,21,51,81,82,105,17,88.0,2.05,2015.0,0,0,55.0
49.0,43.77584,11.25465,5,2.0,2.0,0.0,35.0,2,15.0,5,30,58,316,41,18,94.0,0.85,2011.0,0,0,123.0
49.0,43.76962,11.26349,3,1.0,2.0,0.0,35.0,2,15.0,17,47,77,352,8,1,98.0,0.18,2011.0,0,0,123.0
2.0,43.76898,11.23042,4,1.0,2.0,200.0,35.0,4,30.0,23,53,63,63,18,2,87.0,0.44,2012.0,0,0,125.0
3.0,43.77599,11.23909,4,1.0,1.0,150.0,30.0,2,15.0,6,33,63,338,376,72,93.0,7.29,2014.0,0,0,49.0
43.0,43.76772,11.26482,2,1.0,0.0,0.0,35.0,1,0.0,6,30,60,333,157,37,79.0,3.12,2012.0,0,0,55.0
1.0,43.77533,11.25179,6,1.0,2.0,0.0,35.0,2,10.0,5,15,45,148,63,58,97.0,1.24,2015.0,0,0,70.0
1.0,43.79056,11.27044,2,1.0,1.0,0.0,10.0,1,0.0,17,47,77,352,49,12,98.0,1.0,2015.0,0,1,38.0
1.0,43.77277,11.24428,2,1.0,1.0,0.0,18.0,1,0.0,3,21,47,257,154,17,100.0,3.0,2015.0,0,0,115.0
12.0,43.77374,11.25974,4,1.0,1.0,200.0,0.0,2,15.0,14,43,73,113,20,10,94.0,0.41,2012.0,0,0,78.0
1.0,43.77275,11.21266,5,1.0,2.0,0.0,25.0,1,0.0,0,6,6,6,12,3,98.0,0.24,2015.0,0,0,82.0
2.0,43.77384,11.24791,2,1.0,1.0,0.0,10.0,1,0.0,5,22,50,59,360,73,92.0,6.99,2015.0,0,0,60.0
2.0,43.75887,11.24029,4,1.0,2.0,0.0,35.0,2,10.0,0,0,0,273,28,8,83.0,0.55,2015.0,0,0,120.0
30.0,43.76605,11.24707,5,2.0,2.0,99.0,46.0,3,10.0,0,0,0,0,72,18,92.0,1.4,2015.0,0,0,55.0
1.0,43.76851,11.24474,6,1.0,2.0,100.0,50.0,2,30.0,2,25,55,330,76,9,93.0,1.59,2015.0,0,0,75.0
11.0,43.76745,11.24051,2,1.0,1.0,0.0,15.0,2,0.0,0,13,35,307,292,61,94.0,5.8,2011.0,0,1,50.0
13.0,43.7683,11.25711,4,1.0,1.0,150.0,40.0,1,0.0,8,32,48,317,153,41,96.0,3.0,2013.0,0,0,110.0
1.0,43.76854,11.26746,6,1.0,2.0,0.0,40.0,2,25.0,3,28,58,239,116,21,99.0,2.56,2013.0,0,0,94.0
1.0,43.7957,11.20637,2,1.0,1.0,0.0,35.0,1,0.0,28,58,88,89,1,1,100.0,0.22,2015.0,0,0,50.0
2.0,43.76909000000001,11.2299,2,1.0,1.0,100.0,20.0,2,0.0,16,39,69,160,20,3,82.0,0.53,2012.0,0,1,65.0
15.0,43.77788,11.24928,3,2.0,2.0,0.0,45.0,2,20.0,20,50,80,99,89,22,86.0,1.74,2013.0,0,0,72.0
2.0,43.77125,11.26272,2,1.0,1.0,0.0,80.0,1,0.0,0,0,2,277,1,0,80.0,0.02,2011.0,0,0,75.0
3.0,43.77647,11.25213,8,2.0,3.0,0.0,60.0,6,10.0,4,28,58,288,52,50,95.0,4.12,2015.0,0,0,150.0
2.0,43.75768,11.24175,2,1.0,1.0,0.0,35.0,1,0.0,0,0,0,0,19,0,84.0,0.37,2015.0,0,1,50.0
3.0,43.77585,11.25118,4,1.0,1.0,0.0,40.0,2,25.0,3,28,52,299,291,66,99.0,5.7,2012.0,0,0,85.0
9.0,43.7763,11.25617,2,1.0,1.0,0.0,35.0,1,0.0,9,37,65,336,459,105,90.0,8.94,2014.0,0,1,65.0
1.0,43.77646,11.28757,2,1.0,1.0,0.0,8.0,1,23.0,10,40,70,345,57,1,92.0,1.19,2015.0,0,0,32.0
2.0,43.80173,11.24022,3,0.0,1.0,0.0,15.0,1,10.0,19,43,73,348,14,4,81.0,0.46,2015.0,0,1,39.0
5.0,43.76698,11.2512,4,1.0,1.0,0.0,40.0,3,5.0,1,16,46,285,49,13,96.0,0.98,2015.0,0,0,60.0
4.0,43.78412,11.22825,3,1.0,1.0,0.0,30.0,2,15.0,12,42,70,325,16,8,100.0,0.53,2015.0,0,0,56.0
6.0,43.76532,11.25549,2,1.0,1.0,0.0,40.0,1,0.0,10,39,67,330,50,3,95.0,1.02,2014.0,0,0,150.0
1.0,43.77674,11.23145,7,1.0,3.0,0.0,60.0,5,30.0,0,0,0,0,53,10,91.0,1.05,2015.0,0,0,66.0
3.0,43.7671,11.27123,4,1.0,0.0,0.0,35.0,1,15.0,2,30,38,69,51,13,99.0,1.2,2011.0,0,0,54.0
184.0,43.77078,11.255999999999998,3,1.0,1.0,300.0,64.0,1,0.0,16,46,76,351,5,0,88.0,0.1,2012.0,0,0,200.0
2.0,43.78939,11.23645,4,1.0,1.0,100.0,40.0,2,25.0,2,8,34,91,158,34,98.0,3.1,2015.0,0,0,65.0
184.0,43.77263,11.25249,4,1.0,1.0,300.0,0.0,1,0.0,0,0,0,0,2,0,80.0,0.08,2012.0,0,0,130.0
2.0,43.76485,11.17999,2,1.0,1.0,0.0,20.0,1,18.0,0,0,0,206,2,0,100.0,0.04,2015.0,0,1,25.0
3.0,43.76496,11.2473,2,2.0,1.0,0.0,15.0,1,0.0,3,9,9,9,105,10,82.0,2.05,2015.0,0,1,39.0
6.0,43.76903,11.25427,5,3.5,3.0,0.0,70.0,2,20.0,7,32,62,337,86,18,99.0,1.75,2012.0,0,0,199.0
6.0,43.77366,11.24973,4,2.0,2.0,150.0,75.0,2,10.0,7,37,67,338,55,14,98.0,1.11,2012.0,0,0,170.0
49.0,43.76994000000001,11.26147,6,2.0,3.0,0.0,80.0,2,15.0,0,0,7,248,45,18,96.0,1.1,2011.0,0,0,143.0
4.0,43.77575,11.25054,4,1.0,1.0,0.0,25.0,4,30.0,9,34,64,302,197,36,94.0,4.01,2015.0,0,1,60.0
3.0,43.76621,11.27167,4,1.0,1.0,0.0,40.0,1,15.0,1,24,54,144,72,22,100.0,1.49,2011.0,0,0,59.0
1.0,43.76902000000001,11.25466,3,1.0,1.0,0.0,35.0,1,0.0,1,11,31,199,218,22,99.0,4.29,2013.0,0,0,85.0
2.0,43.77195,11.26579,4,1.0,0.0,0.0,20.0,1,4.0,4,12,12,247,11,2,93.0,0.26,2013.0,0,0,70.0
1.0,43.77486,11.25698,2,1.0,1.0,150.0,20.0,1,0.0,3,4,4,211,58,12,97.0,1.15,2015.0,0,0,56.0
1.0,43.77487,11.25425,5,1.0,1.0,100.0,30.0,2,20.0,8,38,68,343,219,47,97.0,4.3,2015.0,0,0,80.0
184.0,43.76296,11.2434,6,2.0,2.0,300.0,0.0,1,0.0,0,0,0,0,2,0,80.0,0.06,2012.0,0,0,180.0
1.0,43.782,11.23234,1,1.0,1.0,0.0,35.0,1,0.0,11,41,71,346,4,0,90.0,0.09,2013.0,0,1,38.0
1.0,43.76916,11.25784,3,1.0,1.0,0.0,38.0,2,18.0,4,30,60,267,199,51,98.0,4.01,2012.0,0,0,99.0
2.0,43.77073,11.26147,8,2.0,3.0,0.0,50.0,5,8.0,3,12,12,246,12,0,100.0,0.26,2013.0,0,0,140.0
2.0,43.77001,11.25596,2,1.0,1.0,100.0,30.0,2,0.0,14,39,69,339,31,2,95.0,0.6,2015.0,0,0,90.0
2.0,43.76919,11.25865,2,1.0,1.0,0.0,5.0,1,8.0,0,0,0,0,33,6,94.0,0.72,2014.0,0,1,25.0
1.0,43.80458,11.2407,5,1.0,1.0,100.0,50.0,2,15.0,29,59,89,364,5,0,92.0,0.1,2015.0,0,0,45.0
4.0,43.80496,11.24251,5,1.0,1.0,100.0,50.0,2,10.0,21,51,81,340,4,1,90.0,0.08,2012.0,0,0,45.0
2.0,43.76999,11.26792,2,1.0,1.0,0.0,35.0,1,0.0,5,27,57,147,211,79,84.0,4.13,2014.0,0,1,43.0
5.0,43.76976,11.24114,1,1.0,1.0,0.0,10.0,1,0.0,0,0,0,265,30,2,99.0,0.64,2014.0,0,1,40.0
2.0,43.78839,11.22947,4,1.0,2.0,0.0,40.0,2,30.0,8,8,16,283,24,0,94.0,0.48,2015.0,0,0,90.0
1.0,43.77053,11.26066,4,1.0,1.0,100.0,70.0,1,0.0,11,41,68,339,67,24,96.0,1.39,2015.0,0,0,89.0
6.0,43.76568,11.28025,4,2.0,2.0,200.0,55.0,2,20.0,0,1,1,143,13,0,86.0,0.3,2012.0,0,0,95.0
2.0,43.78487,11.24005,3,1.0,1.0,0.0,40.0,2,20.0,8,8,8,267,14,2,89.0,0.49,2015.0,0,0,83.0
22.0,43.77489,11.257,2,1.0,0.0,100.0,30.0,1,0.0,5,25,49,322,17,1,95.0,0.36,2013.0,0,0,140.0
12.0,43.77376,11.24577,5,1.5,3.0,0.0,35.0,1,15.0,7,26,45,300,1,0,80.0,0.02,2012.0,0,0,179.0
22.0,43.77307,11.25821,4,1.0,0.0,0.0,25.0,2,0.0,7,37,65,340,4,1,95.0,0.09,2013.0,0,0,120.0
49.0,43.77612,11.25373,3,1.0,1.0,0.0,35.0,2,20.0,4,24,54,311,9,7,98.0,0.19,2011.0,0,0,82.0
1.0,43.77317,11.26603,4,1.0,2.0,0.0,0.0,1,0.0,3,28,35,168,140,34,97.0,2.79,2015.0,0,0,95.0
184.0,43.77107,11.25791,2,1.0,1.0,300.0,0.0,1,0.0,0,0,0,0,2,0,60.0,0.04,2012.0,0,0,100.0
1.0,43.78727,11.23162,2,1.0,1.0,0.0,0.0,1,23.0,7,25,30,30,133,58,97.0,2.61,2015.0,0,1,27.0
1.0,43.76871,11.27415,2,1.0,1.0,0.0,35.0,1,0.0,17,47,77,343,312,57,97.0,6.22,2012.0,0,1,39.0
1.0,43.76886,11.25889,5,2.0,2.0,0.0,40.0,2,15.0,6,31,57,205,64,12,95.0,1.27,2014.0,0,0,90.0
1.0,43.77356,11.26376,6,2.0,3.0,400.0,0.0,6,30.0,9,35,58,280,125,55,99.0,4.19,2013.0,0,1,290.0
16.0,43.77024,11.2659,3,1.0,0.0,200.0,40.0,1,10.0,0,0,0,0,1,0,80.0,0.02,2014.0,0,0,60.0
3.0,43.77175,11.25512,2,1.0,1.0,0.0,35.0,1,30.0,23,53,83,358,2,0,90.0,0.04,2015.0,0,1,95.0
3.0,43.7707,11.25633,2,1.0,0.0,0.0,25.0,1,0.0,0,14,44,308,269,54,96.0,5.29,2015.0,0,0,125.0
1.0,43.78424,11.23994,6,3.0,2.0,600.0,50.0,1,0.0,30,60,90,365,4,0,100.0,0.09,2013.0,0,0,200.0
1.0,43.77356,11.24672,6,2.0,3.0,200.0,35.0,4,5.0,4,32,62,319,149,30,93.0,3.08,2015.0,0,0,120.0
1.0,43.77758,11.2513,2,1.0,1.0,0.0,20.0,1,10.0,5,11,24,111,205,53,94.0,4.07,2015.0,0,1,25.0
64.0,43.76972,11.25372,4,1.0,1.0,100.0,65.0,3,0.0,8,30,60,335,24,0,95.0,0.47,2012.0,0,0,110.0
6.0,43.77342,11.2682,7,2.0,3.0,0.0,50.0,6,25.0,0,0,8,277,14,3,92.0,0.36,2015.0,0,0,105.0
3.0,43.8022,11.23562,3,1.0,1.0,150.0,7.0,1,8.0,3,32,62,152,237,50,95.0,4.86,2013.0,0,0,40.0
14.0,43.77053,11.26196,2,1.0,1.0,0.0,40.0,1,10.0,1,18,48,138,24,3,88.0,0.53,2013.0,0,1,48.0
14.0,43.77197,11.2639,3,1.0,1.0,0.0,40.0,2,12.0,0,0,0,271,27,2,88.0,0.55,2013.0,0,1,48.0
3.0,43.77171,11.25344,2,1.0,1.0,0.0,35.0,2,30.0,23,53,83,358,6,0,87.0,0.12,2015.0,0,1,95.0
3.0,43.77193,11.25347,2,1.0,1.0,0.0,35.0,1,0.0,23,53,83,358,2,1,100.0,0.04,2015.0,0,1,95.0
69.0,43.77601,11.2596,4,1.0,1.0,200.0,45.0,2,20.0,24,54,84,348,132,13,95.0,2.6,2012.0,0,0,70.0
5.0,43.78411,11.22782,2,1.0,1.0,94.0,35.0,1,0.0,16,46,76,350,238,48,87.0,4.73,2015.0,0,0,40.0
1.0,43.7687,11.26569,4,1.0,2.0,0.0,35.0,4,15.0,3,24,51,138,259,61,95.0,5.16,2014.0,0,0,95.0
2.0,43.77729,11.25056,4,1.0,1.0,0.0,25.0,1,35.0,0,0,0,0,2,0,90.0,0.04,2015.0,0,0,59.0
2.0,43.77204,11.25442,2,1.0,1.0,0.0,35.0,1,0.0,6,28,53,314,174,56,94.0,3.43,2015.0,0,0,64.0
1.0,43.76884,11.26335,4,1.0,1.0,89.0,35.0,2,10.0,5,16,27,266,104,7,88.0,2.04,2015.0,0,0,48.0
2.0,43.77379000000001,11.24784,2,1.0,1.0,0.0,10.0,2,0.0,3,24,54,61,357,87,91.0,7.04,2015.0,0,0,70.0
2.0,43.76258,11.27136,7,1.0,2.0,0.0,50.0,2,10.0,10,36,66,340,14,2,88.0,0.39,2014.0,0,0,105.0
1.0,43.77346,11.24661,2,1.0,1.0,0.0,35.0,1,0.0,3,12,12,157,146,18,92.0,2.89,2013.0,0,1,41.0
1.0,43.77169,11.24771,4,1.0,1.0,300.0,75.0,2,30.0,17,43,73,348,26,3,95.0,0.53,2015.0,0,0,140.0
5.0,43.78734,11.23211,9,2.0,3.0,0.0,35.0,7,10.0,30,60,90,365,2,1,80.0,0.04,2014.0,0,0,190.0
2.0,43.78006,11.23729,4,1.0,1.0,0.0,25.0,2,20.0,1,21,51,152,275,59,99.0,5.52,2013.0,0,0,60.0
1.0,43.76795,11.25128,2,1.0,1.0,200.0,25.0,2,20.0,16,46,76,116,300,80,96.0,6.01,2015.0,0,0,59.0
1.0,43.78309,11.27542,2,1.0,0.0,0.0,25.0,1,0.0,9,29,50,315,114,21,93.0,2.28,2013.0,0,0,51.0
2.0,43.7894,11.26777,5,1.0,2.0,0.0,20.0,1,0.0,21,51,81,356,1,0,40.0,0.02,2014.0,0,0,150.0
9.0,43.78082,11.25768,6,1.0,2.0,200.0,30.0,4,15.0,9,20,33,213,72,20,99.0,1.47,2015.0,0,0,145.0
1.0,43.79386,11.28299,4,1.0,1.0,0.0,0.0,2,40.0,30,60,90,361,17,4,99.0,0.44,2012.0,0,0,260.0
1.0,43.78388,11.27435,9,2.0,3.0,150.0,75.0,4,24.0,1,22,52,324,30,7,97.0,0.62,2015.0,0,0,109.0
2.0,43.76776,11.25974,3,1.0,2.0,0.0,30.0,2,30.0,2,21,51,254,162,28,97.0,3.3,2014.0,0,0,120.0
6.0,43.77788,11.25272,4,1.0,2.0,100.0,40.0,2,10.0,1,13,39,263,56,15,95.0,1.16,2013.0,0,0,89.0
3.0,43.77174,11.27047,1,1.0,1.0,0.0,10.0,1,10.0,27,57,87,362,38,2,98.0,0.96,2015.0,0,1,30.0
2.0,43.76794,11.25972,4,1.0,1.0,150.0,30.0,2,10.0,4,20,47,285,239,58,97.0,5.68,2015.0,0,0,75.0
49.0,43.76848,11.2642,4,2.0,2.0,0.0,50.0,2,15.0,10,38,68,333,27,2,95.0,0.55,2011.0,0,0,116.0
7.0,43.77044,11.25377,2,1.0,1.0,200.0,30.0,1,0.0,10,38,65,244,4,0,95.0,0.1,2015.0,0,1,120.0
2.0,43.74779,11.2198,9,4.0,4.0,250.0,200.0,5,30.0,25,51,81,327,16,3,94.0,0.42,2011.0,0,0,284.0
7.0,43.77013,11.25217,4,1.5,1.0,200.0,35.0,2,40.0,13,40,70,254,4,1,100.0,0.11,2015.0,0,1,180.0
7.0,43.76936,11.25401,6,2.0,2.0,200.0,35.0,2,50.0,8,35,59,234,6,1,100.0,0.12,2015.0,0,0,180.0
7.0,43.769,11.25383,2,1.0,1.0,200.0,35.0,1,0.0,0,0,0,0,1,0,100.0,0.03,2015.0,0,0,145.0
7.0,43.76999,11.25425,3,1.0,2.0,200.0,35.0,2,50.0,13,36,66,259,6,4,100.0,0.12,2015.0,0,0,160.0
7.0,43.76946,11.25331,4,1.0,2.0,200.0,35.0,2,35.0,12,42,72,264,1,0,100.0,0.03,2015.0,0,0,150.0
46.0,43.77374,11.26371,4,1.0,1.0,0.0,40.0,2,20.0,11,41,71,346,8,4,93.0,0.16,2013.0,0,0,75.0
6.0,43.76728,11.25051,6,1.0,2.0,100.0,85.0,4,20.0,15,35,58,284,20,0,96.0,0.4,2013.0,0,0,150.0
27.0,43.76634,11.26734,4,1.0,1.0,100.0,40.0,2,15.0,6,27,57,325,123,20,91.0,2.45,2014.0,0,0,47.0
1.0,43.77484000000001,11.25284,6,1.0,2.0,0.0,40.0,2,45.0,2,18,48,319,175,50,99.0,4.74,2015.0,0,0,90.0
1.0,43.79165,11.26092,5,2.0,2.0,0.0,45.0,2,20.0,0,0,15,290,4,2,100.0,0.08,2015.0,0,0,95.0
22.0,43.772,11.26294,6,1.5,1.0,300.0,60.0,3,5.0,21,38,53,325,59,15,94.0,1.32,2010.0,0,0,80.0
10.0,43.77269,11.26499,2,1.0,1.0,200.0,0.0,1,0.0,8,30,60,150,32,13,94.0,0.82,2014.0,0,0,60.0
5.0,43.77269,11.26766,2,1.0,1.0,0.0,15.0,1,20.0,30,60,90,245,62,0,91.0,1.23,2015.0,0,1,80.0
5.0,43.77302,11.26622,1,1.0,1.0,0.0,10.0,1,0.0,20,50,80,355,128,11,95.0,2.63,2015.0,0,1,40.0
2.0,43.7693,11.24521,4,2.0,2.0,100.0,60.0,16,0.0,12,42,72,347,71,22,93.0,1.45,2015.0,0,0,99.0
2.0,43.76854,11.24452,1,1.0,1.0,100.0,25.0,1,0.0,17,38,68,343,94,14,88.0,1.86,2015.0,0,0,52.0
88.0,43.77188,11.26012,2,1.0,1.0,0.0,39.0,1,0.0,4,22,50,241,225,51,95.0,4.48,2013.0,0,0,70.0
2.0,43.78321,11.26647,3,1.0,1.0,86.0,45.0,2,30.0,7,37,60,335,112,28,98.0,2.23,2015.0,0,0,80.0
1.0,43.7676,11.24586,2,1.0,0.0,0.0,10.0,1,0.0,2,17,43,258,254,62,88.0,5.09,2015.0,0,0,45.0
4.0,43.78154,11.25955,2,1.0,1.0,0.0,20.0,2,10.0,7,27,57,311,150,20,95.0,3.01,2015.0,0,1,25.0
20.0,43.76732,11.24974,4,1.0,1.0,0.0,35.0,2,20.0,16,27,49,318,271,77,93.0,5.38,2012.0,0,0,80.0
3.0,43.76978,11.24291,2,1.0,1.0,0.0,40.0,1,0.0,0,0,0,144,6,6,93.0,0.5,2013.0,0,0,50.0
9.0,43.78193,11.27728,2,1.0,1.0,0.0,10.0,1,0.0,0,0,0,0,64,10,93.0,1.28,2015.0,0,1,30.0
9.0,43.78267,11.27608,2,1.0,1.0,0.0,10.0,1,0.0,1,1,1,1,56,9,94.0,1.12,2015.0,0,1,32.0
1.0,43.76938,11.29386,1,1.0,1.0,0.0,15.0,1,10.0,4,4,4,127,38,2,94.0,0.76,2015.0,0,1,25.0
9.0,43.78229,11.27537,3,1.0,1.0,0.0,10.0,2,15.0,0,0,0,5,61,17,95.0,1.24,2015.0,0,1,30.0
4.0,43.77132,11.25967,2,1.0,1.0,0.0,30.0,1,0.0,13,21,21,21,56,5,94.0,1.11,2015.0,0,0,68.0
1.0,43.7724,11.22481,4,2.0,1.0,0.0,40.0,1,0.0,4,23,53,54,143,38,91.0,2.87,2014.0,0,0,45.0
